id,keyword,movieID,title
15757,1988,4524,Moon Over Parador (1988)
15758,Moon Over Parador,4524,Moon Over Parador (1988)
15759,My,4526,My Stepmother Is an Alien (1988)
15760,Stepmother,4526,My Stepmother Is an Alien (1988)
15761,Is,4526,My Stepmother Is an Alien (1988)
15762,an,4526,My Stepmother Is an Alien (1988)
15763,Alien,4526,My Stepmother Is an Alien (1988)
15764,1988,4526,My Stepmother Is an Alien (1988)
15765,Night,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15766,in,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15767,the,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15768,Life,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15769,of,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15770,Jimmy,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15771,Reardon,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15772,A,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15773,1988,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15774,Life of Jimmy Reardon,4527,"Night in the Life of Jimmy Reardon, A (1988)"
15775,Bagdad,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15776,Cafe,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15777,Out,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15778,of,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15779,Rosenheim,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15780,1987,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15781,Bagdad Cafe,4529,Bagdad Cafe (Out of Rosenheim) (1987)
15782,Red,4531,Red Heat (1988)
15783,Heat,4531,Red Heat (1988)
15784,1988,4531,Red Heat (1988)
15785,Red Heat,4531,Red Heat (1988)
15786,Return,4533,"Return of the Living Dead, The (1985)"
15787,of,4533,"Return of the Living Dead, The (1985)"
15788,the,4533,"Return of the Living Dead, The (1985)"
15789,Living,4533,"Return of the Living Dead, The (1985)"
15790,Dead,4533,"Return of the Living Dead, The (1985)"
15791,The,4533,"Return of the Living Dead, The (1985)"
15792,1985,4533,"Return of the Living Dead, The (1985)"
15793,Return of the Living Dead,4533,"Return of the Living Dead, The (1985)"
15794,Return,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15795,to,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15796,Snowy,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15797,River,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15798,a,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15799,k,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15800,a,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15801,The,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15802,Man,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15803,From,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15804,Snowy,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15805,River,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15806,II,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15807,1988,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15808,Snowy River,4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
15809,Man,4535,"Man from Snowy River, The (1982)"
15810,from,4535,"Man from Snowy River, The (1982)"
15811,Snowy,4535,"Man from Snowy River, The (1982)"
15812,River,4535,"Man from Snowy River, The (1982)"
15813,The,4535,"Man from Snowy River, The (1982)"
15814,1982,4535,"Man from Snowy River, The (1982)"
15815,Snowy River,4535,"Man from Snowy River, The (1982)"
15816,Running,4537,Running on Empty (1988)
15817,on,4537,Running on Empty (1988)
15818,Empty,4537,Running on Empty (1988)
15819,1988,4537,Running on Empty (1988)
15820,Serpent,4541,"Serpent and the Rainbow, The (1988)"
15821,and,4541,"Serpent and the Rainbow, The (1988)"
15822,the,4541,"Serpent and the Rainbow, The (1988)"
15823,Rainbow,4541,"Serpent and the Rainbow, The (1988)"
15824,The,4541,"Serpent and the Rainbow, The (1988)"
15825,1988,4541,"Serpent and the Rainbow, The (1988)"
15826,Short,4544,Short Circuit 2 (1988)
15827,Circuit,4544,Short Circuit 2 (1988)
15828,2,4544,Short Circuit 2 (1988)
15829,1988,4544,Short Circuit 2 (1988)
15830,Short Circuit,4544,Short Circuit 2 (1988)
15831,Short,4545,Short Circuit (1986)
15832,Circuit,4545,Short Circuit (1986)
15833,1986,4545,Short Circuit (1986)
15834,Short Circuit,4545,Short Circuit (1986)
15835,Vanishing,4546,"Vanishing, The (Spoorloos) (1988)"
15836,The,4546,"Vanishing, The (Spoorloos) (1988)"
15837,Spoorloos,4546,"Vanishing, The (Spoorloos) (1988)"
15838,1988,4546,"Vanishing, The (Spoorloos) (1988)"
15839,Tetsuo,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
15840,the,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
15841,Ironman,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
15842,Tetsuo,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
15843,1988,4552,"Tetsuo, the Ironman (Tetsuo) (1988)"
15844,They,4553,They Live (1988)
15845,Live,4553,They Live (1988)
15846,1988,4553,They Live (1988)
15847,Tucker,4557,Tucker: The Man and His Dream (1988)
15848,The,4557,Tucker: The Man and His Dream (1988)
15849,Man,4557,Tucker: The Man and His Dream (1988)
15850,and,4557,Tucker: The Man and His Dream (1988)
15851,His,4557,Tucker: The Man and His Dream (1988)
15852,Dream,4557,Tucker: The Man and His Dream (1988)
15853,1988,4557,Tucker: The Man and His Dream (1988)
15854,Twins,4558,Twins (1988)
15855,1988,4558,Twins (1988)
15856,Without,4562,Without a Clue (1988)
15857,a,4562,Without a Clue (1988)
15858,Clue,4562,Without a Clue (1988)
15859,1988,4562,Without a Clue (1988)
15860,Young,4563,Young Einstein (1988)
15861,Einstein,4563,Young Einstein (1988)
15862,1988,4563,Young Einstein (1988)
15863,Young Einstein,4563,Young Einstein (1988)
15864,Always,4564,Always (1989)
15865,1989,4564,Always (1989)
15866,American,4565,American Ninja (1985)
15867,Ninja,4565,American Ninja (1985)
15868,1985,4565,American Ninja (1985)
15869,Best,4568,Best of the Best (1989)
15870,of,4568,Best of the Best (1989)
15871,the,4568,Best of the Best (1989)
15872,Best,4568,Best of the Best (1989)
15873,1989,4568,Best of the Best (1989)
15874,Bill,4571,Bill & Ted's Excellent Adventure (1989)
15875,Ted's,4571,Bill & Ted's Excellent Adventure (1989)
15876,Excellent,4571,Bill & Ted's Excellent Adventure (1989)
15877,Adventure,4571,Bill & Ted's Excellent Adventure (1989)
15878,1989,4571,Bill & Ted's Excellent Adventure (1989)
15879,Ted's Excellent Adventure,4571,Bill & Ted's Excellent Adventure (1989)
15880,Black,4572,Black Rain (1989)
15881,Rain,4572,Black Rain (1989)
15882,1989,4572,Black Rain (1989)
15883,Black Rain,4572,Black Rain (1989)
15884,Blaze,4573,Blaze (1989)
15885,1989,4573,Blaze (1989)
15886,Blind,4574,Blind Fury (1989)
15887,Fury,4574,Blind Fury (1989)
15888,1989,4574,Blind Fury (1989)
15889,Blind Fury,4574,Blind Fury (1989)
15890,Casualties,4577,Casualties of War (1989)
15891,of,4577,Casualties of War (1989)
15892,War,4577,Casualties of War (1989)
15893,1989,4577,Casualties of War (1989)
15894,Casualties of War,4577,Casualties of War (1989)
15895,Chances,4578,Chances Are (1989)
15896,Are,4578,Chances Are (1989)
15897,1989,4578,Chances Are (1989)
15898,Cyborg,4580,Cyborg (1989)
15899,1989,4580,Cyborg (1989)
15900,Dad,4581,Dad (1989)
15901,1989,4581,Dad (1989)
15902,Disorganized,4583,Disorganized Crime (1989)
15903,Crime,4583,Disorganized Crime (1989)
15904,1989,4583,Disorganized Crime (1989)
15905,Dream,4584,Dream a Little Dream (1989)
15906,a,4584,Dream a Little Dream (1989)
15907,Little,4584,Dream a Little Dream (1989)
15908,Dream,4584,Dream a Little Dream (1989)
15909,1989,4584,Dream a Little Dream (1989)
15910,Little Dream,4584,Dream a Little Dream (1989)
15911,Dream,4585,"Dream Team, The (1989)"
15912,Team,4585,"Dream Team, The (1989)"
15913,The,4585,"Dream Team, The (1989)"
15914,1989,4585,"Dream Team, The (1989)"
15915,Dream Team,4585,"Dream Team, The (1989)"
15916,Earth,4587,Earth Girls Are Easy (1988)
15917,Girls,4587,Earth Girls Are Easy (1988)
15918,Are,4587,Earth Girls Are Easy (1988)
15919,Easy,4587,Earth Girls Are Easy (1988)
15920,1988,4587,Earth Girls Are Easy (1988)
15921,Earth Girls,4587,Earth Girls Are Easy (1988)
15922,Eddie,4589,Eddie and the Cruisers (1983)
15923,and,4589,Eddie and the Cruisers (1983)
15924,the,4589,Eddie and the Cruisers (1983)
15925,Cruisers,4589,Eddie and the Cruisers (1983)
15926,1983,4589,Eddie and the Cruisers (1983)
15927,Erik,4591,Erik the Viking (1989)
15928,the,4591,Erik the Viking (1989)
15929,Viking,4591,Erik the Viking (1989)
15930,1989,4591,Erik the Viking (1989)
15931,Family,4593,Family Business (1989)
15932,Business,4593,Family Business (1989)
15933,1989,4593,Family Business (1989)
15934,Family Business,4593,Family Business (1989)
15935,Farewell,4594,Farewell to the King (1989)
15936,to,4594,Farewell to the King (1989)
15937,the,4594,Farewell to the King (1989)
15938,King,4594,Farewell to the King (1989)
15939,1989,4594,Farewell to the King (1989)
15940,Fat,4595,Fat Man and Little Boy (1989)
15941,Man,4595,Fat Man and Little Boy (1989)
15942,and,4595,Fat Man and Little Boy (1989)
15943,Little,4595,Fat Man and Little Boy (1989)
15944,Boy,4595,Fat Man and Little Boy (1989)
15945,1989,4595,Fat Man and Little Boy (1989)
15946,Fat Man,4595,Fat Man and Little Boy (1989)
15947,Little Boy,4595,Fat Man and Little Boy (1989)
15948,Gleaming,4597,Gleaming the Cube (1989)
15949,the,4597,Gleaming the Cube (1989)
15950,Cube,4597,Gleaming the Cube (1989)
15951,1989,4597,Gleaming the Cube (1989)
15952,Great,4599,Great Balls of Fire! (1989)
15953,Balls,4599,Great Balls of Fire! (1989)
15954,of,4599,Great Balls of Fire! (1989)
15955,Fire,4599,Great Balls of Fire! (1989)
15956,1989,4599,Great Balls of Fire! (1989)
15957,Great Balls of Fire,4599,Great Balls of Fire! (1989)
15958,Gross,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15959,Anatomy,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15960,a,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15961,k,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15962,a,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15963,A,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15964,Cut,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15965,Above,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15966,1989,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15967,Gross Anatomy,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15968,Cut Above,4600,Gross Anatomy (a.k.a. A Cut Above) (1989)
15969,Harlem,4602,Harlem Nights (1989)
15970,Nights,4602,Harlem Nights (1989)
15971,1989,4602,Harlem Nights (1989)
15972,Harlem Nights,4602,Harlem Nights (1989)
15973,Her,4603,Her Alibi (1989)
15974,Alibi,4603,Her Alibi (1989)
15975,1989,4603,Her Alibi (1989)
15976,How,4605,How to Get Ahead in Advertising (1989)
15977,to,4605,How to Get Ahead in Advertising (1989)
15978,Get,4605,How to Get Ahead in Advertising (1989)
15979,Ahead,4605,How to Get Ahead in Advertising (1989)
15980,in,4605,How to Get Ahead in Advertising (1989)
15981,Advertising,4605,How to Get Ahead in Advertising (1989)
15982,1989,4605,How to Get Ahead in Advertising (1989)
15983,Innocent,4608,"Innocent Man, An (1989)"
15984,Man,4608,"Innocent Man, An (1989)"
15985,An,4608,"Innocent Man, An (1989)"
15986,1989,4608,"Innocent Man, An (1989)"
15987,Innocent Man,4608,"Innocent Man, An (1989)"
15988,January,4610,"January Man, The (1989)"
15989,Man,4610,"January Man, The (1989)"
15990,The,4610,"January Man, The (1989)"
15991,1989,4610,"January Man, The (1989)"
15992,January Man,4610,"January Man, The (1989)"
15993,Johnny,4611,Johnny Handsome (1989)
15994,Handsome,4611,Johnny Handsome (1989)
15995,1989,4611,Johnny Handsome (1989)
15996,Jesus,4612,Jesus of Montreal (Jésus de Montréal) (1989)
15997,of,4612,Jesus of Montreal (Jésus de Montréal) (1989)
15998,Montreal,4612,Jesus of Montreal (Jésus de Montréal) (1989)
15999,Jésus,4612,Jesus of Montreal (Jésus de Montréal) (1989)
16000,de,4612,Jesus of Montreal (Jésus de Montréal) (1989)
16001,Montréal,4612,Jesus of Montreal (Jésus de Montréal) (1989)
16002,1989,4612,Jesus of Montreal (Jésus de Montréal) (1989)
16003,Jésus de Montréal,4612,Jesus of Montreal (Jésus de Montréal) (1989)
16004,K,4613,K-9 (1989)
16005,9,4613,K-9 (1989)
16006,1989,4613,K-9 (1989)
16007,Kickboxer,4614,Kickboxer (1989)
16008,1989,4614,Kickboxer (1989)
16009,Last,4615,Last Exit to Brooklyn (1989)
16010,Exit,4615,Last Exit to Brooklyn (1989)
16011,to,4615,Last Exit to Brooklyn (1989)
16012,Brooklyn,4615,Last Exit to Brooklyn (1989)
16013,1989,4615,Last Exit to Brooklyn (1989)
16014,Last Exit,4615,Last Exit to Brooklyn (1989)
16015,Lean,4616,Lean on Me (1989)
16016,on,4616,Lean on Me (1989)
16017,Me,4616,Lean on Me (1989)
16018,1989,4616,Lean on Me (1989)
16019,Let,4617,Let It Ride (1989)
16020,It,4617,Let It Ride (1989)
16021,Ride,4617,Let It Ride (1989)
16022,1989,4617,Let It Ride (1989)
16023,Little,4619,Little Monsters (1989)
16024,Monsters,4619,Little Monsters (1989)
16025,1989,4619,Little Monsters (1989)
16026,Little Monsters,4619,Little Monsters (1989)
16027,Look,4621,Look Who's Talking (1989)
16028,Who's,4621,Look Who's Talking (1989)
16029,Talking,4621,Look Who's Talking (1989)
16030,1989,4621,Look Who's Talking (1989)
16031,Loverboy,4622,Loverboy (1989)
16032,1989,4622,Loverboy (1989)
16033,Major,4623,Major League (1989)
16034,League,4623,Major League (1989)
16035,1989,4623,Major League (1989)
16036,Major League,4623,Major League (1989)
16037,Meet,4624,Meet the Feebles (1989)
16038,the,4624,Meet the Feebles (1989)
16039,Feebles,4624,Meet the Feebles (1989)
16040,1989,4624,Meet the Feebles (1989)
16041,Millennium,4625,Millennium (1989)
16042,1989,4625,Millennium (1989)
16043,Miracle,4626,Miracle Mile (1989)
16044,Mile,4626,Miracle Mile (1989)
16045,1989,4626,Miracle Mile (1989)
16046,New,4628,New York Stories (1989)
16047,York,4628,New York Stories (1989)
16048,Stories,4628,New York Stories (1989)
16049,1989,4628,New York Stories (1989)
16050,New York Stories,4628,New York Stories (1989)
16051,Next,4629,Next of Kin (1989)
16052,of,4629,Next of Kin (1989)
16053,Kin,4629,Next of Kin (1989)
16054,1989,4629,Next of Kin (1989)
16055,No,4630,No Holds Barred (1989)
16056,Holds,4630,No Holds Barred (1989)
16057,Barred,4630,No Holds Barred (1989)
16058,1989,4630,No Holds Barred (1989)
16059,Package,4632,"Package, The (1989)"
16060,The,4632,"Package, The (1989)"
16061,1989,4632,"Package, The (1989)"
16062,Penn,4634,Penn & Teller Get Killed (1989)
16063,Teller,4634,Penn & Teller Get Killed (1989)
16064,Get,4634,Penn & Teller Get Killed (1989)
16065,Killed,4634,Penn & Teller Get Killed (1989)
16066,1989,4634,Penn & Teller Get Killed (1989)
16067,Teller Get Killed,4634,Penn & Teller Get Killed (1989)
16068,Pink,4635,Pink Cadillac (1989)
16069,Cadillac,4635,Pink Cadillac (1989)
16070,1989,4635,Pink Cadillac (1989)
16071,Pink Cadillac,4635,Pink Cadillac (1989)
16072,Punisher,4636,"Punisher, The (1989)"
16073,The,4636,"Punisher, The (1989)"
16074,1989,4636,"Punisher, The (1989)"
16075,Jurassic,4638,Jurassic Park III (2001)
16076,Park,4638,Jurassic Park III (2001)
16077,III,4638,Jurassic Park III (2001)
16078,2001,4638,Jurassic Park III (2001)
16079,America's,4639,America's Sweethearts (2001)
16080,Sweethearts,4639,America's Sweethearts (2001)
16081,2001,4639,America's Sweethearts (2001)
16082,America's Sweethearts,4639,America's Sweethearts (2001)
16083,Brother,4640,Brother (2000)
16084,2000,4640,Brother (2000)
16085,Ghost,4641,Ghost World (2001)
16086,World,4641,Ghost World (2001)
16087,2001,4641,Ghost World (2001)
16088,Ghost World,4641,Ghost World (2001)
16089,Hedwig,4642,Hedwig and the Angry Inch (2000)
16090,and,4642,Hedwig and the Angry Inch (2000)
16091,the,4642,Hedwig and the Angry Inch (2000)
16092,Angry,4642,Hedwig and the Angry Inch (2000)
16093,Inch,4642,Hedwig and the Angry Inch (2000)
16094,2000,4642,Hedwig and the Angry Inch (2000)
16095,Angry Inch,4642,Hedwig and the Angry Inch (2000)
16096,Planet,4643,Planet of the Apes (2001)
16097,of,4643,Planet of the Apes (2001)
16098,the,4643,Planet of the Apes (2001)
16099,Apes,4643,Planet of the Apes (2001)
16100,2001,4643,Planet of the Apes (2001)
16101,Planet of the Apes,4643,Planet of the Apes (2001)
16102,Bread,4644,Bread and Tulips (Pane e tulipani) (2000)
16103,and,4644,Bread and Tulips (Pane e tulipani) (2000)
16104,Tulips,4644,Bread and Tulips (Pane e tulipani) (2000)
16105,Pane,4644,Bread and Tulips (Pane e tulipani) (2000)
16106,e,4644,Bread and Tulips (Pane e tulipani) (2000)
16107,tulipani,4644,Bread and Tulips (Pane e tulipani) (2000)
16108,2000,4644,Bread and Tulips (Pane e tulipani) (2000)
16109,Pane e tulipani,4644,Bread and Tulips (Pane e tulipani) (2000)
16110,Cure,4645,Cure (1997)
16111,1997,4645,Cure (1997)
16112,Greenfingers,4646,Greenfingers (2000)
16113,2000,4646,Greenfingers (2000)
16114,Wet,4649,Wet Hot American Summer (2001)
16115,Hot,4649,Wet Hot American Summer (2001)
16116,American,4649,Wet Hot American Summer (2001)
16117,Summer,4649,Wet Hot American Summer (2001)
16118,2001,4649,Wet Hot American Summer (2001)
16119,Wet Hot American Summer,4649,Wet Hot American Summer (2001)
16120,Return,4653,"Return of the Musketeers, The (1989)"
16121,of,4653,"Return of the Musketeers, The (1989)"
16122,the,4653,"Return of the Musketeers, The (1989)"
16123,Musketeers,4653,"Return of the Musketeers, The (1989)"
16124,The,4653,"Return of the Musketeers, The (1989)"
16125,1989,4653,"Return of the Musketeers, The (1989)"
16126,Return of the Musketeers,4653,"Return of the Musketeers, The (1989)"
16127,Road,4654,Road House (1989)
16128,House,4654,Road House (1989)
16129,1989,4654,Road House (1989)
16130,Road House,4654,Road House (1989)
16131,Santa,4658,Santa Sangre (1989)
16132,Sangre,4658,Santa Sangre (1989)
16133,1989,4658,Santa Sangre (1989)
16134,Santa Sangre,4658,Santa Sangre (1989)
16135,Scenes,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16136,from,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16137,the,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16138,Class,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16139,Struggle,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16140,in,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16141,Beverly,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16142,Hills,4660,Scenes from the Class Struggle in Beverly Hills (1989)
16143,1989,4660,Scenes from the Class Struggle in Beverly Hills (1989)
