,keyword,movieID,title
8168,submarine,8963,Crimson Tide
8169,mutiny,8963,Crimson Tide
8170,russia,8963,Crimson Tide
8171,missile,8963,Crimson Tide
8172,nuclear missile,8963,Crimson Tide
8173,embassy,8963,Crimson Tide
8174,u.s. navy,8963,Crimson Tide
8175,battle for power,8963,Crimson Tide
8176,torpedo,8963,Crimson Tide
8177,military,8963,Crimson Tide
8178,moral dilemma,8963,Crimson Tide
8179,post cold war,8963,Crimson Tide
8180,aircraft carrier,8963,Crimson Tide
8181,chain of command,8963,Crimson Tide
8182,launch code,8963,Crimson Tide
8183,sonar,8963,Crimson Tide
8184,san francisco,1402,The Pursuit of Happyness
8185,single parent,1402,The Pursuit of Happyness
8186,homeless person,1402,The Pursuit of Happyness
8187,bus,1402,The Pursuit of Happyness
8188,worker,1402,The Pursuit of Happyness
8189,homelessness,1402,The Pursuit of Happyness
8190,work,1402,The Pursuit of Happyness
8191,church service,1402,The Pursuit of Happyness
8192,bad luck,1402,The Pursuit of Happyness
8193,biography,1402,The Pursuit of Happyness
8194,salesman,1402,The Pursuit of Happyness
8195,stockbroker,1402,The Pursuit of Happyness
8196,berlin,9315,Flightplan
8197,loss of father,9315,Flightplan
8198,airplane,9315,Flightplan
8199,baby-snatching,9315,Flightplan
8200,employee,8984,Disclosure
8201,workplace,8984,Disclosure
8202,sexual harassment,8984,Disclosure
8203,intrigue,8984,Disclosure
8204,suicide,795,City of Angels
8205,angel,795,City of Angels
8206,life and death,795,City of Angels
8207,desperation,795,City of Angels
8208,operation,795,City of Angels
8209,heaven,795,City of Angels
8210,faith,795,City of Angels
8211,afterlife,795,City of Angels
8212,los angeles,795,City of Angels
8213,interspecies romance,795,City of Angels
8214,japan,24,Kill Bill: Vol. 1
8215,coma,24,Kill Bill: Vol. 1
8216,martial arts,24,Kill Bill: Vol. 1
8217,kung fu,24,Kill Bill: Vol. 1
8218,underworld,24,Kill Bill: Vol. 1
8219,yakuza,24,Kill Bill: Vol. 1
8220,sword,24,Kill Bill: Vol. 1
8221,bride,24,Kill Bill: Vol. 1
8222,revenge,24,Kill Bill: Vol. 1
8223,gore,24,Kill Bill: Vol. 1
8224,female yakuza,24,Kill Bill: Vol. 1
8225,blood,24,Kill Bill: Vol. 1
8226,wedding,24,Kill Bill: Vol. 1
8227,samurai sword,24,Kill Bill: Vol. 1
8228,part animation,24,Kill Bill: Vol. 1
8229,film producer,11353,Bowfinger
8230,film director,11353,Bowfinger
8231,movie studio,11353,Bowfinger
8232,hollywood,11353,Bowfinger
8233,filmmaking,11353,Bowfinger
8234,movie actress,11353,Bowfinger
8235,brother brother relationship,393,Kill Bill: Vol. 2
8236,swordplay,393,Kill Bill: Vol. 2
8237,katana,393,Kill Bill: Vol. 2
8238,mother role,393,Kill Bill: Vol. 2
8239,rage and hate,393,Kill Bill: Vol. 2
8240,daughter,393,Kill Bill: Vol. 2
8241,right and justice,393,Kill Bill: Vol. 2
8242,single,393,Kill Bill: Vol. 2
8243,aftercreditsstinger,393,Kill Bill: Vol. 2
8244,duringcreditsstinger,393,Kill Bill: Vol. 2
8245,prisoner,9618,Tango & Cash
8246,war on drugs,9618,Tango & Cash
8247,los angeles,9618,Tango & Cash
8248,jealousy,9374,Death Becomes Her
8249,beauty,9374,Death Becomes Her
8250,immortality,9374,Death Becomes Her
8251,rivalry,9374,Death Becomes Her
8252,potion,9374,Death Becomes Her
8253,drinking,9374,Death Becomes Her
8254,princess,8584,Shanghai Noon
8255,sioux,8584,Shanghai Noon
8256,travel,8584,Shanghai Noon
8257,rescue,8584,Shanghai Noon
8258,native american,8584,Shanghai Noon
8259,chinese,8584,Shanghai Noon
8260,cowboy,8584,Shanghai Noon
8261,duringcreditsstinger,8584,Shanghai Noon
8262,19th century,8584,Shanghai Noon
8263,bomb,2320,Executive Decision
8264,ransom,2320,Executive Decision
8265,hostage,2320,Executive Decision
8266,airplane,2320,Executive Decision
8267,hijacking,2320,Executive Decision
8268,terror cell,2320,Executive Decision
8269,special unit,2320,Executive Decision
8270,deception,2320,Executive Decision
8271,rescue,2320,Executive Decision
8272,covert operation,2320,Executive Decision
8273,disaster,2320,Executive Decision
8274,shootout,2320,Executive Decision
8275,terrorism,2320,Executive Decision
8276,explosion,2320,Executive Decision
8277,violence,2320,Executive Decision
8278,surveillance,2320,Executive Decision
8279,night vision goggles,2320,Executive Decision
8280,flight attendant,2320,Executive Decision
8281,intelligence agent,2320,Executive Decision
8282,flashback,2320,Executive Decision
8283,hand to hand combat,2320,Executive Decision
8284,nerve gas,2320,Executive Decision
8285,taxi,58224,Mr. Popper's Penguins
8286,restaurant,58224,Mr. Popper's Penguins
8287,zoo,58224,Mr. Popper's Penguins
8288,penguin,58224,Mr. Popper's Penguins
8289,ex husband,58224,Mr. Popper's Penguins
8290,little boy,58224,Mr. Popper's Penguins
8291,zookeeper,58224,Mr. Popper's Penguins
8292,doorman,58224,Mr. Popper's Penguins
8293,ride,58224,Mr. Popper's Penguins
8294,bird hatching,58224,Mr. Popper's Penguins
8295,aftercreditsstinger,58224,Mr. Popper's Penguins
8296,duringcreditsstinger,58224,Mr. Popper's Penguins
8297,tempel,1729,The Forbidden Kingdom
8298,shaolin,1729,The Forbidden Kingdom
8299,teenager,1729,The Forbidden Kingdom
8300,urination,1729,The Forbidden Kingdom
8301,staff,1729,The Forbidden Kingdom
8302,warrior,1729,The Forbidden Kingdom
8303,monkey king,1729,The Forbidden Kingdom
8304,holiday,175574,Free Birds
8305,thanksgiving,175574,Free Birds
8306,freedom,175574,Free Birds
8307,duringcreditsstinger,175574,Free Birds
8308,3d,175574,Free Birds
8309,prison,8077,Alien³
8310,android,8077,Alien³
8311,spacecraft,8077,Alien³
8312,space marine,8077,Alien³
8313,imprisonment,8077,Alien³
8314,space colony,8077,Alien³
8315,space travel,8077,Alien³
8316,rottweiler,8077,Alien³
8317,dystopia,8077,Alien³
8318,sequel,8077,Alien³
8319,alien,8077,Alien³
8320,redemption,8077,Alien³
8321,outer space,8077,Alien³
8322,planet,8077,Alien³
8323,shaved head,8077,Alien³
8324,crash landing,8077,Alien³
8325,impregnation,8077,Alien³
8326,penal colony,8077,Alien³
8327,furnace,8077,Alien³
8328,suspended animation,8077,Alien³
8329,xenomorph,8077,Alien³
8330,prostitute,8818,Evita
8331,deification,8818,Evita
8332,dancehall hostess,8818,Evita
8333,perónism,8818,Evita
8334,argentine president,8818,Evita
8335,rise to power,8818,Evita
8336,singing narrator,8818,Evita
8337,soccer ball,8818,Evita
8338,paris,8195,Ronin
8339,france,8195,Ronin
8340,arms deal,8195,Ronin
8341,audi,8195,Ronin
8342,impostor,8195,Ronin
8343,case,8195,Ronin
8344,violence,8195,Ronin
8345,ice skating,8195,Ronin
8346,computer expert,8195,Ronin
8347,ex kgb,8195,Ronin
8348,preparation,8195,Ronin
8349,hit with a car door,8195,Ronin
8350,cellular phone trace,8195,Ronin
8351,merry go round,8195,Ronin
8352,africa,10586,The Ghost and the Darkness
8353,lion,10586,The Ghost and the Darkness
8354,bridge,10586,The Ghost and the Darkness
8355,based on true story,10586,The Ghost and the Darkness
8356,kenya,10586,The Ghost and the Darkness
8357,animal attack,10586,The Ghost and the Darkness
8358,lion attack,10586,The Ghost and the Darkness
8359,colonialism,10586,The Ghost and the Darkness
8360,swahili,10586,The Ghost and the Darkness
8361,england,116149,Paddington
8362,train station,116149,Paddington
8363,based on novel,116149,Paddington
8364,bear,116149,Paddington
8365,anthropomorphism,116149,Paddington
8366,talking to animals,116149,Paddington
8367,children's book,116149,Paddington
8368,usa,80035,The Watch
8369,sterility,80035,The Watch
8370,castration,80035,The Watch
8371,marriage,80035,The Watch
8372,friendship,80035,The Watch
8373,alien,80035,The Watch
8374,suburb,80035,The Watch
8375,alien invasion,80035,The Watch
8376,death,80035,The Watch
8377,teenage daughter,80035,The Watch
8378,neighborhood watch,80035,The Watch
8379,creepy neighbor,80035,The Watch
8380,hunter,10632,The Hunted
8381,fbi,10632,The Hunted
8382,knife,10632,The Hunted
8383,balkan war,10632,The Hunted
8384,woods,10632,The Hunted
8385,psychopathic killer,10632,The Hunted
8386,slaughter,10632,The Hunted
8387,survivalist,10632,The Hunted
8388,maniac,10632,The Hunted
8389,special forces,10632,The Hunted
8390,killing spree,10632,The Hunted
8391,combat,10632,The Hunted
8392,ex soldier,10632,The Hunted
8393,dark past,10632,The Hunted
8394,manhunt,10632,The Hunted
8395,gory violence,10632,The Hunted
8396,prison,12117,Instinct
8397,gorilla,12117,Instinct
8398,research,12117,Instinct
8399,instinct,12117,Instinct
8400,murder,12117,Instinct
8401,psychologist,12117,Instinct
8402,sex,1792,Stuck on You
8403,dancer,1792,Stuck on You
8404,martial arts,1792,Stuck on You
8405,cook,1792,Stuck on You
8406,stripper,1792,Stuck on You
8407,love,1792,Stuck on You
8408,bully,1792,Stuck on You
8409,hollywood,1792,Stuck on You
8410,twins,1792,Stuck on You
8411,flashback,1792,Stuck on You
8412,freak,1792,Stuck on You
8413,actor,1792,Stuck on You
8414,anxiety,1792,Stuck on You
8415,conjoined,1792,Stuck on You
8416,siamese,1792,Stuck on You
8417,sport,13260,Semi-Pro
8418,basketball,13260,Semi-Pro
8419,flint michigan,13260,Semi-Pro
8420,nba,13260,Semi-Pro
8421,merger,13260,Semi-Pro
8422,trade,13260,Semi-Pro
8423,garbage can,13260,Semi-Pro
8424,canon,13260,Semi-Pro
8425,ramp,13260,Semi-Pro
8426,championship,13260,Semi-Pro
8427,dead parent,13260,Semi-Pro
8428,rivalry,72197,The Pirates! In an Adventure with Scientists!
8429,stop motion,72197,The Pirates! In an Adventure with Scientists!
8430,pirate,72197,The Pirates! In an Adventure with Scientists!
8431,aftercreditsstinger,72197,The Pirates! In an Adventure with Scientists!
8432,duringcreditsstinger,72197,The Pirates! In an Adventure with Scientists!
8433,corruption,3580,Changeling
8434,mother,3580,Changeling
8435,nudity,3580,Changeling
8436,minister,3580,Changeling
8437,power,3580,Changeling
8438,public,3580,Changeling
8439,government,3580,Changeling
8440,police,3580,Changeling
8441,reunion,3580,Changeling
8442,murder,3580,Changeling
8443,conspiracy,3580,Changeling
8444,los angeles,3580,Changeling
8445,missing,3580,Changeling
8446,mother love,3580,Changeling
8447,criticism,3580,Changeling
8448,fbi,12123,Chain Reaction
8449,hydrogen bomb,12123,Chain Reaction
8450,secret lab,12123,Chain Reaction
8451,energy supply,12123,Chain Reaction
8452,conspiracy,12123,Chain Reaction
8453,aftercreditsstinger,12123,Chain Reaction
8454,sport,9566,The Fan
8455,luck,9566,The Fan
8456,san francisco giants,9566,The Fan
8457,child custody,9566,The Fan
8458,baseball pitcher,9566,The Fan
8459,baseball fan,9566,The Fan
8460,psychotic fan,9566,The Fan
8461,sports agent,9566,The Fan
8462,driving range,9566,The Fan
8463,steam room,9566,The Fan
8464,dancing,9833,The Phantom of the Opera
8465,obsession,9833,The Phantom of the Opera
8466,auction,9833,The Phantom of the Opera
8467,wheelchair,9833,The Phantom of the Opera
8468,rose,9833,The Phantom of the Opera
8469,product placement,9833,The Phantom of the Opera
8470,musical,9833,The Phantom of the Opera
8471,remake,9833,The Phantom of the Opera
8472,tragic villain,9833,The Phantom of the Opera
8473,black and white,9833,The Phantom of the Opera
8474,rooftop,9833,The Phantom of the Opera
8475,heroine,9833,The Phantom of the Opera
8476,disfigured face,9833,The Phantom of the Opera
8477,based on stage musical,9833,The Phantom of the Opera
8478,theater,9833,The Phantom of the Opera
8479,disfigurement mask,9833,The Phantom of the Opera
8480,breaking mirror,9833,The Phantom of the Opera
8481,opera singer,9833,The Phantom of the Opera
8482,1910s,9833,The Phantom of the Opera
8483,england,4517,Elizabeth: The Golden Age
8484,assassination,4517,Elizabeth: The Golden Age
8485,spain,4517,Elizabeth: The Golden Age
8486,virgin,4517,Elizabeth: The Golden Age
8487,colony,4517,Elizabeth: The Golden Age
8488,governance,4517,Elizabeth: The Golden Age
8489,queen elizabeth i,4517,Elizabeth: The Golden Age
8490,religious war,4517,Elizabeth: The Golden Age
8491,tudors,4517,Elizabeth: The Golden Age
8492,execution,4517,Elizabeth: The Golden Age
8493,middle ages,4517,Elizabeth: The Golden Age
8494,catholicism,4517,Elizabeth: The Golden Age
8495,sea battle,4517,Elizabeth: The Golden Age
8496,palace intrigue,4517,Elizabeth: The Golden Age
8497,martial arts,8202,Æon Flux
8498,dystopia,8202,Æon Flux
8499,surrealism,8202,Æon Flux
8500,based on cartoon,8202,Æon Flux
8501,shootout,8202,Æon Flux
8502,espionage,8202,Æon Flux
8503,infertility,8202,Æon Flux
8504,cyberpunk,8202,Æon Flux
8505,extreme violence,8202,Æon Flux
8506,sabotage,8202,Æon Flux
8507,one against many,8202,Æon Flux
8508,woman director,8202,Æon Flux
8509,hand to hand combat,8202,Æon Flux
8510,action heroine,8202,Æon Flux
8511,human cloning,8202,Æon Flux
8512,25th century,8202,Æon Flux
8513,war,16072,Gods and Generals
8514,battle,16072,Gods and Generals
8515,union soldier,16072,Gods and Generals
8516,confederate soldier,16072,Gods and Generals
8517,american civil war,16072,Gods and Generals
8518,secession,16072,Gods and Generals
8519,stewardess,34314,Turbulence
8520,airplane,34314,Turbulence
8521,shootout,34314,Turbulence
8522,air marshal,34314,Turbulence
8523,christmas,34314,Turbulence
8524,turbulence,34314,Turbulence
8525,musical,145220,Muppets Most Wanted
8526,the muppets,145220,Muppets Most Wanted
8527,secret organization,14623,Thunderbirds
8528,based on tv series,14623,Thunderbirds
8529,golden gate bridge,14623,Thunderbirds
8530,locker,14623,Thunderbirds
8531,oil rig ,14623,Thunderbirds
8532,teenage hero,14623,Thunderbirds
8533,soaked clothes,14623,Thunderbirds
8534,thunderbirds,14623,Thunderbirds
8535,musical,42297,Burlesque
8536,los angeles,42297,Burlesque
8537,burlesque,42297,Burlesque
8538,burlesque dancer,42297,Burlesque
8539,paris,2841,A Very Long Engagement
8540,prostitute,2841,A Very Long Engagement
8541,loss of lover,2841,A Very Long Engagement
8542,amnesia,2841,A Very Long Engagement
8543,bodily disabled person,2841,A Very Long Engagement
8544,world war i,2841,A Very Long Engagement
8545,wheelchair,2841,A Very Long Engagement
8546,brittany,2841,A Very Long Engagement
8547,lighthouse,2841,A Very Long Engagement
8548,verdun,2841,A Very Long Engagement
8549,lighthouse keeper   ,2841,A Very Long Engagement
8550,teenage crush,2841,A Very Long Engagement
8551,disappearance,2841,A Very Long Engagement
8552,soldier,2841,A Very Long Engagement
8553,illegal prostitution,2841,A Very Long Engagement
8554,private detective,2841,A Very Long Engagement
8555,missing person,2841,A Very Long Engagement
8556,polio,2841,A Very Long Engagement
8557,trenches,2841,A Very Long Engagement
8558,sexual obsession,802,Lolita
8559,hotel,802,Lolita
8560,depression,802,Lolita
8561,loss of mother,802,Lolita
8562,small town,802,Lolita
8563,flirt,802,Lolita
8564,midlife crisis,802,Lolita
8565,eroticism,802,Lolita
8566,youngster,802,Lolita
8567,lolita,802,Lolita
8568,motel,802,Lolita
8569,diary,802,Lolita
8570,seduction,802,Lolita
8571,forbidden love,802,Lolita
8572,professor for literature,802,Lolita
8573,provocation,802,Lolita
8574,fascination,802,Lolita
8575,one-sided love,802,Lolita
8576,widow,802,Lolita
8577,adoptive father,802,Lolita
8578,loss of husband,802,Lolita
8579,summer camp,802,Lolita
8580,secret love,802,Lolita
8581,alcoholism,10375,D-Tox
8582,serial killer,10375,D-Tox
8583,hospital,10375,D-Tox
8584,police officer,10375,D-Tox
8585,detox,10375,D-Tox
8586,katana,36586,Blade II
8587,mutation,36586,Blade II
8588,vampire,36586,Blade II
8589,silver,36586,Blade II
8590,superhero,36586,Blade II
8591,tragic villain,36586,Blade II
8592,broken neck,36586,Blade II
8593,lasersight,36586,Blade II
8594,violence,36586,Blade II
8595,exploding body,36586,Blade II
8596,blade,36586,Blade II
8597,subjective camera,36586,Blade II
8598,torso cut in half,36586,Blade II
8599,reaper,36586,Blade II
8600,broken wrist,36586,Blade II
8601,razor blade,36586,Blade II
8602,shot through a door,36586,Blade II
8603,sword duel,36586,Blade II
8604,burnt face,36586,Blade II
8605,vegetarian,11321,Seven Pounds
8606,tax collector,11321,Seven Pounds
8607,pianist,11321,Seven Pounds
8608,blind,11321,Seven Pounds
8609,organ transplant,11321,Seven Pounds
8610,blood type,11321,Seven Pounds
8611,italy,242,The Godfather: Part III
8612,christianity,242,The Godfather: Part III
8613,new york,242,The Godfather: Part III
8614,assassination,242,The Godfather: Part III
8615,italo-american,242,The Godfather: Part III
8616,vatican,242,The Godfather: Part III
8617,pope,242,The Godfather: Part III
8618,confession,242,The Godfather: Part III
8619,helicopter,242,The Godfather: Part III
8620,daughter,242,The Godfather: Part III
8621,lawyer,242,The Godfather: Part III
8622,suicide,9621,Elizabethtown
8623,hotel room,9621,Elizabethtown
8624,suicide attempt,9621,Elizabethtown
8625,new love,9621,Elizabethtown
8626,funeral,9621,Elizabethtown
8627,airplane,9621,Elizabethtown
8628,lovers,9621,Elizabethtown
8629,falling in love,9621,Elizabethtown
8630,roommate,1819,"You, Me and Dupree"
8631,love of one's life,1819,"You, Me and Dupree"
8632,newlywed,1819,"You, Me and Dupree"
8633,saving the world,8536,Superman II
