budget,id,original_language,original_title,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count
54000000,9327,en,The Nutty Professor,20.28119,6/26/96,128769345,95,"Inside Sherman Klump, a party animal is about to break out.",The Nutty Professor,5.4,702
70000000,8488,en,Hitch,34.576913,2/10/05,368100420,118,The cure for the common man.,Hitch,6.4,1665
55000000,10603,en,George of the Jungle,22.573237,7/15/97,0,92,Watch out!,George of the Jungle,5.4,496
55000000,8273,en,American Wedding,36.194802,8/1/03,231449203,103,Forever hold your piece.,American Wedding,6,1129
55000000,109424,en,Captain Phillips,52.786917,10/10/13,95000000,134,Out here survival is everything.,Captain Phillips,7.6,2454
55000000,35056,en,Date Night,38.06168,4/8/10,152263880,97,One ordinary couple. One little white lie.,Date Night,5.9,1122
50000000,8839,en,Casper,19.830132,5/26/95,287928194,100,Get an afterlife,Casper,6,1019
55000000,156022,en,The Equalizer,79.922059,9/24/14,192330738,132,What do you see when you look at me?,The Equalizer,7.1,2954
55000000,7303,en,Maid in Manhattan,19.738215,12/13/02,154906693,105,,Maid in Manhattan,5.6,485
53000000,8963,en,Crimson Tide,20.334629,5/12/95,157387195,116,Danger runs deep.,Crimson Tide,7,498
55000000,1402,en,The Pursuit of Happyness,80.581367,12/14/06,307077295,117,,The Pursuit of Happyness,7.7,2525
55000000,9315,en,Flightplan,32.05145,9/22/05,223387299,98,If Someone Took Everything You Live For... How Far Would You Go To Get It Back?,Flightplan,6.1,772
55000000,8984,en,Disclosure,15.064058,12/9/94,214015089,123,Sex Is Power.,Disclosure,5.9,210
55000000,795,en,City of Angels,21.272734,4/10/98,198685114,114,She didn't believe in angels until she fell in love with one.,City of Angels,6.4,529
30000000,24,en,Kill Bill: Vol. 1,79.754966,10/10/03,180949000,111,Go for the kill.,Kill Bill: Vol. 1,7.7,4949
55000000,11353,en,Bowfinger,13.191829,8/12/99,0,97,The con is on.,Bowfinger,6,254
30000000,393,en,Kill Bill: Vol. 2,50.622607,4/16/04,152159461,136,The bride is back for the final cut.,Kill Bill: Vol. 2,7.6,3948
55000000,9618,en,Tango & Cash,22.787667,12/22/89,63408614,104,Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.,Tango & Cash,6.1,458
55000000,9374,en,Death Becomes Her,29.498304,7/30/92,149022650,104,In one small bottle... The fountain of youth. The secret of eternal life. The power of an ancient potion. Sometimes it works... sometimes it doesn't.,Death Becomes Her,6.3,636
55000000,8584,en,Shanghai Noon,25.400935,5/26/00,56932305,110,The old west meets the far east.,Shanghai Noon,6.2,735
55000000,2320,en,Executive Decision,17.231675,3/15/96,121969216,133,Fasten your seat belts,Executive Decision,5.8,256
55000000,58224,en,Mr. Popper's Penguins,32.835777,6/17/11,187361754,94,,Mr. Popper's Penguins,5.7,751
55000000,1729,en,The Forbidden Kingdom,17.097041,4/18/08,127906624,104,The battle for eternity is the fantasy of a lifetime.,The Forbidden Kingdom,6.3,461
55000000,175574,en,Free Birds,14.414937,10/30/13,110000000,91,Hang On To Your Nuggets,Free Birds,5.7,254
50000000,8077,en,Alien³,45.856409,5/22/92,159773545,114,The bitch is back.,Alien³,6.2,1633
55000000,8818,en,Evita,7.027139,12/14/96,141047179,134,The Most Anticipated Motion Picture Event of The Year,Evita,5.9,120
55000000,8195,en,Ronin,32.657488,9/25/98,41610884,122,Your ally could become your enemy.,Ronin,6.7,658
50000000,10586,en,The Ghost and the Darkness,12.46525,10/11/96,75000000,109,Prey For The Hunters,The Ghost and the Darkness,6.4,236
55000000,116149,en,Paddington,39.882276,11/27/14,259207227,95,The Adventure Begins,Paddington,7,883
68000000,80035,en,The Watch,39.395881,7/26/12,68267862,98,Got Protection?,The Watch,5.3,881
55000000,10632,en,The Hunted,8.634954,3/11/03,34234008,94,Some men should not be found.,The Hunted,6,189
80000000,12117,en,Instinct,7.386394,6/4/99,0,126,,Instinct,6.2,146
55000000,1792,en,Stuck on You,8.802525,12/10/03,33828318,118,"Whatever happens to the boys, one thing is certain. Nothing will ever come between them.",Stuck on You,5.1,188
0,13260,en,Semi-Pro,10.449975,2/28/08,33472850,91,Putting the funk into the dunk.,Semi-Pro,5.4,251
60000000,72197,en,The Pirates! In an Adventure with Scientists!,23.700759,3/12/12,118338361,88,It's A Plunderful Life,The Pirates! In an Adventure with Scientists!,6.4,374
55000000,3580,en,Changeling,27.50916,1/30/08,113020255,141,"To find her son, she did what no one else dared.",Changeling,7.3,1131
50000000,12123,en,Chain Reaction,20.58862,8/2/96,60209334,107,Reaction Time 8-4-96,Chain Reaction,5.3,284
55000000,9566,en,The Fan,4.366488,8/15/96,18626419,116,All fans have a favorite player.  This one has a favorite target.,The Fan,5.7,194
70000000,9833,en,The Phantom of the Opera,18.927463,12/8/04,154648887,143,The classic musical comes to the big screen for the first time.,The Phantom of the Opera,7,438
55000000,4517,en,Elizabeth: The Golden Age,15.274137,9/9/07,74237563,114,Woman. Warrior. Queen.,Elizabeth: The Golden Age,6.6,303
62000000,8202,en,Æon Flux,29.954302,11/30/05,52304001,93,The Perfect World Meets The Perfect Assassin,Æon Flux,5.4,703
56000000,16072,en,Gods and Generals,4.362535,2/21/03,12923936,214,The nations heart was touched by...,Gods and Generals,6.1,48
55000000,34314,en,Turbulence,4.700024,1/9/97,11466088,100,"If you weren't afraid of flying before, you will be now.",Turbulence,5.2,62
55000000,19724,en,Imagine That,12.340384,6/19/09,0,107,What if your daughter's imagination... Was the secret to your success?,Imagine That,5.7,134
50000000,145220,en,Muppets Most Wanted,14.808304,3/20/14,80383290,112,Taking the world by farce,Muppets Most Wanted,6.2,316
57000000,14623,en,Thunderbirds,9.27875,7/23/04,28283637,95,,Thunderbirds,4.2,91
55000000,42297,en,Burlesque,22.863516,11/23/10,89519773,119,It takes a legend... to make a star,Burlesque,6.9,573
47000000,2841,fr,Un long dimanche de fiançailles,23.05451,10/26/04,0,133,Never let go,A Very Long Engagement,7.1,346
2000000,802,en,Lolita,23.962109,6/13/62,9250000,153,How did they ever make a movie of ...,Lolita,7.3,395
55000000,10375,en,D-Tox,12.669778,1/4/02,6416302,96,Survival is a Killer.,D-Tox,5.3,123
54000000,36586,en,Blade II,67.169587,3/22/02,155010032,117,Faster. Sharper. Deadlier.,Blade II,6.2,1528
55000000,11321,en,Seven Pounds,41.472404,12/18/08,168167691,123,Seven names. Seven strangers. One secret.,Seven Pounds,7.5,2039
55000000,70074,en,Bullet to the Head,22.503935,1/31/13,9489829,92,Revenge Never Gets Old.,Bullet to the Head,5.2,481
54000000,242,en,The Godfather: Part III,59.194915,12/24/90,136766062,162,All the power on earth can't change destiny.,The Godfather: Part III,7.1,1546
57000000,9621,en,Elizabethtown,22.894898,10/6/05,52034889,123,It's a heck of a place to find yourself,Elizabethtown,6.1,327
54000000,1819,en,"You, Me and Dupree",18.600367,7/14/06,130431368,108,Two's company. Dupree's a crowd.,"You, Me and Dupree",5.4,407
54000000,8536,en,Superman II,30.515175,12/4/80,190458706,127,The Man of Steel meets his match!,Superman II,6.5,629
54000000,8046,en,Gigli,9.053456,8/1/03,7266209,121,Life doesn't play by the rules.,Gigli,3.5,104
55000000,1717,en,All the King's Men,7.768223,9/10/06,9450897,125,Some people will do anything to gain power. Some will do anything to keep it.,All the King's Men,5.7,95
46000000,479,en,Shaft,19.643365,6/15/00,107196498,99,"Still the man, any questions?",Shaft,5.5,308
53000000,9444,en,Anastasia,45.565918,11/20/97,139804348,94,Discover the Adventure Behind the Greatest Mystery of Our Time.,Anastasia,7.4,1432
52500000,824,en,Moulin Rouge!,57.374341,3/9/01,179213434,127,No Laws. No Limits. One Rule. Never Fall In Love.,Moulin Rouge!,7.4,1300
75000000,11456,en,Domestic Disturbance,8.41856,10/30/01,54249294,89,He will do anything to protect his family.,Domestic Disturbance,5.4,113
53000000,261023,en,Black Mass,46.049902,9/4/15,98837872,122,Keep your enemies close.,Black Mass,6.3,1242
90000000,3683,en,Flags of Our Fathers,23.9366,10/18/06,65900249,132,They fight for their country but they die for their friends.,Flags of Our Fathers,6.7,526
53000000,22803,en,Law Abiding Citizen,49.593978,10/15/09,126690726,109,The System Must Pay.,Law Abiding Citizen,7.2,1486
67000000,285923,en,Grindhouse,16.637642,4/6/07,25037897,191,A double feature that'll tear you in two!,Grindhouse,6.8,459
0,39437,en,Beloved,1.453765,10/16/98,0,172,The past has a life of its own.,Beloved,5.9,26
0,1950,en,Lucky You,6.162872,5/1/07,5761917,124,Change your game. Change your life.,Lucky You,5.4,81
52000000,640,en,Catch Me If You Can,73.944049,12/25/02,352114312,141,The true story of a real fake.,Catch Me If You Can,7.7,3795
40000000,97630,en,Zero Dark Thirty,38.306954,12/19/12,132820716,157,The Greatest Manhunt in History,Zero Dark Thirty,6.7,1702
52000000,9767,en,The Break-Up,26.251217,6/1/06,204999686,106,. . . pick a side.,The Break-Up,5.6,832
52000000,11631,en,Mamma Mia!,30.780599,7/3/08,609841637,108,Take a trip down the aisle you'll never forget,Mamma Mia!,6.4,1386
52000000,32856,en,Valentine's Day,25.41929,2/10/10,216485654,125,A Love Story. More or Less.,Valentine's Day,5.7,1013
50000000,6519,en,The Dukes of Hazzard,15.98212,8/5/05,110803676,104,Cousins. Outlaws. Thrillbillies.,The Dukes of Hazzard,5.1,316
52000000,8741,en,The Thin Red Line,40.072583,12/25/98,98126565,170,Every man fights his own war.,The Thin Red Line,7.2,771
52000000,49520,en,The Change-Up,32.015477,8/5/11,75450437,112,Who says men can't change?,The Change-Up,5.9,736
82000000,1850,en,Man on the Moon,24.444186,12/22/99,47434430,118,"Hello, my name is Andy and this is my movie.",Man on the Moon,6.9,435
52000000,524,en,Casino,40.06688,11/22/95,116112375,178,No one stays at the top forever.,Casino,7.8,1307
52000000,26389,en,From Paris with Love,27.916284,2/5/10,52826594,92,Two agents. One city. No merci.,From Paris with Love,6.1,675
52000000,11817,en,Bulletproof Monk,15.20707,3/28/03,0,104,A power beyond measure requires a protector without equal.,Bulletproof Monk,5.1,278
51000000,2123,en,"Me, Myself & Irene",39.001682,6/22/00,149270999,116,From gentle to mental.,"Me, Myself & Irene",6.1,927
51000000,9907,en,Barnyard,10.430832,8/4/06,72779000,90,What happens in the barn stays in the barn,Barnyard,5.3,225
0,9969,en,Deck the Halls,5.952527,11/22/06,47231070,93,There glows the neighborhood,Deck the Halls,5.1,109
50000000,18239,en,The Twilight Saga: New Moon,94.815867,3/15/09,709827462,130,The Next Chapter Begins.,The Twilight Saga: New Moon,5.6,2436
60000000,808,en,Shrek,67.298732,5/16/01,484409218,90,The greatest fairy tale never told.,Shrek,7.3,4056
50200000,38050,en,The Adjustment Bureau,26.60772,3/3/11,127869379,106,Fight for your fate.,The Adjustment Bureau,6.5,1652
48000000,8367,en,Robin Hood: Prince of Thieves,28.803729,6/14/91,390493908,143,"For the good of all men, and the love of one woman, he fought to uphold justice by breaking the law.",Robin Hood: Prince of Thieves,6.6,909
50000000,9390,en,Jerry Maguire,27.039636,12/6/96,273552592,139,Everybody loved him... Everybody disappeared.,Jerry Maguire,6.7,913
50000000,72105,en,Ted,68.87691,6/29/12,549368315,106,Ted is coming.,Ted,6.3,4697
50000000,2898,en,As Good as It Gets,37.885022,12/19/97,314178011,139,A comedy from the heart that goes for the throat.,As Good as It Gets,7.2,915
50000000,10312,en,Patch Adams,35.537397,12/25/98,202292902,115,Laughter is contagious,Patch Adams,7,832
50000000,109443,en,Anchorman 2: The Legend Continues,38.125008,12/18/13,173649015,119,It's kind of a big deal,Anchorman 2: The Legend Continues,6,923
50000000,2022,en,Mr. Deeds,18.121404,6/28/02,171269535,96,"Small town kid, big time right hook.",Mr. Deeds,5.6,644
50000000,37686,en,Super 8,37.069253,6/8/11,260095987,112,It Arrives.,Super 8,6.6,2435
52000000,462,en,Erin Brockovich,30.347332,3/17/00,256271286,131,She brought a small town to its feet and a huge corporation to its knees.,Erin Brockovich,7.1,716
50000000,9919,en,How to Lose a Guy in 10 Days,23.854701,2/7/03,177371441,116,One of them is lying. So is the other.,How to Lose a Guy in 10 Days,6.3,850
50000000,187017,en,22 Jump Street,52.380982,6/5/14,188441614,112,They're not 21 anymore,22 Jump Street,7,3319
60000000,628,en,Interview with the Vampire,50.163785,11/11/94,223664608,123,Drink from me and live forever,Interview with the Vampire,7.2,1516
70000000,10201,en,Yes Man,43.849351,12/9/08,225990978,104,One Word Can Change Everything.,Yes Man,6.4,1813
50000000,302699,en,Central Intelligence,45.318703,6/15/16,216972543,107,Saving the world takes a little Hart and a big Johnson,Central Intelligence,6.2,1650
0,9441,en,Stepmom,16.368283,12/25/98,0,124,Be there for the joy. Be there for the tears. Be there for each other.,Stepmom,6.9,277
50000000,274167,en,Daddy's Home,38.616744,12/25/15,242786137,96,Choose your Daddy,Daddy's Home,5.8,854
50000000,224141,en,Into the Woods,65.90161,12/25/14,212902372,125,Be careful what you wish for...,Into the Woods,5.6,1652
45000000,388,en,Inside Man,45.220386,3/23/06,184376254,129,It looked like the perfect bank robbery. But you can't judge a crime by its cover.,Inside Man,7.3,1630
90000000,2112,en,Payback,17.457947,2/5/99,161626121,100,No More Mr. Nice Guy.,Payback,6.7,548
50000000,10329,en,Congo,10.755847,6/9/95,152022101,109,Where you are the endangered species.,Congo,5,213
50000000,74465,en,We Bought a Zoo,38.629763,12/22/11,120081841,124,A True Zoo Story,We Bought a Zoo,6.5,909
50000000,13811,en,Knowing,32.693093,3/19/09,155446362,121,Knowing is everything...,Knowing,5.9,1486
50000000,6877,en,Failure to Launch,18.806031,3/10/06,88715192,97,"To leave the nest, some men just need a little push.",Failure to Launch,5.5,399
50000000,10320,en,The Ring Two,32.233713,3/17/05,161451538,110,The dead don't sleep.,The Ring Two,5.4,632
50000000,50646,en,"Crazy, Stupid, Love.",37.990705,7/29/11,142851197,118,This Is Stupid,"Crazy, Stupid, Love.",7,2443
50000000,8920,en,Garfield,17.667826,6/10/04,200804534,80,Get ready for frisky business.,Garfield,5.2,820
60000000,13673,en,Christmas with the Kranks,9.225166,11/24/04,0,99,No! Ho! Ho!,Christmas with the Kranks,5.2,193
50000000,60308,en,Moneyball,46.180421,9/22/11,110206216,133,What are you really worth?,Moneyball,7,1381
50000000,6950,en,Outbreak,30.397496,3/10/95,189859560,127,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,6.3,513
50000000,225574,en,Non-Stop,83.295796,1/26/14,222809600,106,The hijacking was just the beginning.,Non-Stop,6.8,2268
50000000,13836,en,Race to Witch Mountain,23.935053,3/12/09,106303988,98,The race is on,Race to Witch Mountain,5.5,509
54000000,752,en,V for Vendetta,84.630969,3/15/06,132511035,132,People should not be afraid of their governments. Governments should be afraid of their people.,V for Vendetta,7.7,4442
50000000,6038,en,Shanghai Knights,16.251204,2/6/03,88323487,115,A Royal Kick In The Arse.,Shanghai Knights,6,692
50000000,9975,en,Curious George,9.894346,2/10/06,69834815,86,Get Carried Away With The Cutest Little Monkey Around!,Curious George,6.2,106
50000000,11451,en,Herbie Fully Loaded,12.050755,6/22/05,66002004,101,Start your engines...,Herbie Fully Loaded,5.1,542
50000000,12103,en,Don't Say a Word,11.596207,9/28/01,100020092,113,...I'll never tell.,Don't Say a Word,6,220
50000000,60304,en,Hansel & Gretel: Witch Hunters,53.02787,1/17/13,224803475,88,Classic tale. New twist.,Hansel & Gretel: Witch Hunters,5.7,3239
50000000,2251,en,Unfaithful,14.382253,5/10/02,119137784,124,Where do you go when you've gone too far?,Unfaithful,6.3,276
50000000,46529,en,I Am Number Four,43.450266,2/18/11,144492830,109,Three like him have already been killed…he is Number Four.,I Am Number Four,5.9,1567
50000000,231,en,Syriana,16.871194,11/23/05,94000000,128,Everything is connected.,Syriana,6.3,451
50000000,300671,en,13 Hours: The Secret Soldiers of Benghazi,42.526529,1/13/16,69411370,144,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,7,938
50000000,228326,en,The Book of Life,34.890999,10/1/14,97437106,95,,The Book of Life,7.3,755
45000000,9754,en,Firewall,18.186026,2/10/06,82800000,105,Nothing Is More Dangerous Than A Man With Everything To Lose.,Firewall,5.6,267
50000000,66,en,Absolute Power,13.576765,2/14/97,50068310,121,Corrupts Absolutely.,Absolute Power,6.4,223
50000000,4421,en,G.I. Jane,19.434672,8/22/97,48169156,125,Failure is not an option.,G.I. Jane,6,395
50000000,2649,en,The Game,62.925175,9/12/97,109423648,129,What do you get for the man who has everything?,The Game,7.5,1506
50000000,588,en,Silent Hill,32.927994,4/21/06,97607453,125,We've been expecting you.,Silent Hill,6.3,1067
0,10393,en,The Replacements,14.837288,8/7/00,0,118,Throw the ball. Catch the girl. Keep it simple.,The Replacements,6.1,203
50000000,71552,en,American Reunion,39.920035,4/4/12,234989584,113,Save the best piece for last.,American Reunion,6.1,1611
50000000,9631,en,The Negotiator,28.725621,7/29/98,44547681,140,He frees hostages for a living. Now he's taking hostages to survive.,The Negotiator,6.8,582
50000000,216282,en,Into the Storm,20.566554,8/6/14,160602194,89,Prepare to go,Into the Storm,5.8,817
